rule_id, collapses, edges_approx, total_cost, rule_details
94, 20, 23, 66775, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
126, 2, 2, 66497, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
94, 20, 24, 64425, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
126, 1, 1, 64292, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
94, 8, 11, 63476, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
126, 2, 2, 63198, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
94, 48, 55, 58198, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
126, 2, 2, 57920, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
94, 3, 4, 57621, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
126, 4, 4, 57053, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
94, 2, 3, 56859, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
126, 2, 2, 56581, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
94, 8, 9, 55757, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
126, 2, 2, 55479, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
94, 29, 37, 52478, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
126, 3, 2, 52051, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
94, 13, 14, 50702, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
126, 3, 3, 50279, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
10, 3, 0, 50204, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1162)  ('type_1'  'type_1')  ('type_1'  2695)  (2969  1162)  (1530  2969)  (2695  1530)]
94, 5, 5, 49691, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
6, 7, 0, 49629, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1162)  ('type_1'  'type_1')  ('type_1'  1530)  (2969  1162)  (1530  2969)]
126, 1, 1, 49496, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
62, 10, 9, 48782, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  1966)  (1206  1884)  (1206  2092)  (1884  2092)  (1966  1206)  (1966  2517)  (2517  1206)  (2517  1884)]
126, 2, 2, 48504, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
94, 3, 3, 48201, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
126, 1, 1, 48068, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
62, 15, 15, 46910, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  1966)  (1206  1884)  (1206  2092)  (1884  2092)  (1966  1206)  (1966  2517)  (2517  1206)  (2517  1884)]
94, 1, 1, 46817, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
75, 6, 4, 46489, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2493)  ('type_1'  'type_1')  ('type_1'  2517)  (1206  1884)  (1206  2092)  (1884  2092)  (2092  2493)  (2517  1206)  (2517  1884)]
65, 6, 6, 45935, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1884)  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  2517)  ('type_1'  1966)  (1206  1884)  (1206  2092)  (1884  2092)  (1966  1206)  (1966  2517)  (2517  1206)  (2517  1884)]
126, 3, 3, 45512, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
6, 5, 0, 45449, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1162)  ('type_1'  'type_1')  ('type_1'  1530)  (2969  1162)  (1530  2969)]
65, 3, 3, 45149, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1884)  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  2517)  ('type_1'  1966)  (1206  1884)  (1206  2092)  (1884  2092)  (1966  1206)  (1966  2517)  (2517  1206)  (2517  1884)]
94, 6, 6, 44531, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
10, 1, 0, 44514, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1162)  ('type_1'  'type_1')  ('type_1'  2695)  (2969  1162)  (1530  2969)  (2695  1530)]
65, 4, 4, 44110, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1884)  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  2517)  ('type_1'  1966)  (1206  1884)  (1206  2092)  (1884  2092)  (1966  1206)  (1966  2517)  (2517  1206)  (2517  1884)]
10, 2, 0, 44064, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1162)  ('type_1'  'type_1')  ('type_1'  2695)  (2969  1162)  (1530  2969)  (2695  1530)]
94, 6, 6, 43446, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
65, 3, 3, 43146, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1884)  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  2517)  ('type_1'  1966)  (1206  1884)  (1206  2092)  (1884  2092)  (1966  1206)  (1966  2517)  (2517  1206)  (2517  1884)]
6, 2, 0, 43128, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1162)  ('type_1'  'type_1')  ('type_1'  1530)  (2969  1162)  (1530  2969)]
126, 2, 2, 42850, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
94, 3, 3, 42547, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
6, 1, 0, 42544, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1162)  ('type_1'  'type_1')  ('type_1'  1530)  (2969  1162)  (1530  2969)]
10, 1, 0, 42527, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1162)  ('type_1'  'type_1')  ('type_1'  2695)  (2969  1162)  (1530  2969)  (2695  1530)]
62, 12, 12, 41603, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  1966)  (1206  1884)  (1206  2092)  (1884  2092)  (1966  1206)  (1966  2517)  (2517  1206)  (2517  1884)]
75, 2, 2, 41485, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2493)  ('type_1'  'type_1')  ('type_1'  2517)  (1206  1884)  (1206  2092)  (1884  2092)  (2092  2493)  (2517  1206)  (2517  1884)]
2, 11, 0, 41507, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1831)  ('type_1'  'type_1')  ('type_1'  2581)  (2581  1831)]
94, 2, 3, 41313, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
65, 4, 4, 40909, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1884)  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  2517)  ('type_1'  1966)  (1206  1884)  (1206  2092)  (1884  2092)  (1966  1206)  (1966  2517)  (2517  1206)  (2517  1884)]
10, 2, 0, 40863, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1162)  ('type_1'  'type_1')  ('type_1'  2695)  (2969  1162)  (1530  2969)  (2695  1530)]
94, 7, 7, 40140, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
444, 3, 1, 40070, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1489)  ('type_1'  'type_1')  ('type_1'  2025)  (751  1489)  (2025  751)  (2025  1234)  (1234  1489)]
126, 3, 4, 39651, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
6, 2, 0, 39633, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1162)  ('type_1'  'type_1')  ('type_1'  1530)  (2969  1162)  (1530  2969)]
126, 1, 1, 39500, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
62, 3, 3, 39278, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  1966)  (1206  1884)  (1206  2092)  (1884  2092)  (1966  1206)  (1966  2517)  (2517  1206)  (2517  1884)]
75, 1, 1, 39225, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2493)  ('type_1'  'type_1')  ('type_1'  2517)  (1206  1884)  (1206  2092)  (1884  2092)  (2092  2493)  (2517  1206)  (2517  1884)]
65, 4, 4, 38821, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1884)  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  2517)  ('type_1'  1966)  (1206  1884)  (1206  2092)  (1884  2092)  (1966  1206)  (1966  2517)  (2517  1206)  (2517  1884)]
6, 3, 0, 38788, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1162)  ('type_1'  'type_1')  ('type_1'  1530)  (2969  1162)  (1530  2969)]
126, 1, 1, 38655, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
94, 8, 9, 37831, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
65, 2, 2, 37635, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1884)  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  2517)  ('type_1'  1966)  (1206  1884)  (1206  2092)  (1884  2092)  (1966  1206)  (1966  2517)  (2517  1206)  (2517  1884)]
6, 2, 0, 37617, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1162)  ('type_1'  'type_1')  ('type_1'  1530)  (2969  1162)  (1530  2969)]
75, 2, 2, 37499, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2493)  ('type_1'  'type_1')  ('type_1'  2517)  (1206  1884)  (1206  2092)  (1884  2092)  (2092  2493)  (2517  1206)  (2517  1884)]
589, 4, 3, 37305, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1909)  ('type_1'  'type_1')  ('type_1'  870)  (388  1909)  (691  388)  (691  1909)  (962  388)  (962  691)  (870  691)]
94, 2, 2, 37107, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
126, 1, 1, 36974, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
94, 1, 1, 36881, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
65, 1, 1, 36789, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1884)  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  2517)  ('type_1'  1966)  (1206  1884)  (1206  2092)  (1884  2092)  (1966  1206)  (1966  2517)  (2517  1206)  (2517  1884)]
10, 1, 0, 36772, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1162)  ('type_1'  'type_1')  ('type_1'  2695)  (2969  1162)  (1530  2969)  (2695  1530)]
62, 1, 1, 36706, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  1966)  (1206  1884)  (1206  2092)  (1884  2092)  (1966  1206)  (1966  2517)  (2517  1206)  (2517  1884)]
444, 1, 1, 36679, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1489)  ('type_1'  'type_1')  ('type_1'  2025)  (751  1489)  (2025  751)  (2025  1234)  (1234  1489)]
126, 1, 1, 36546, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
94, 2, 2, 36348, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
126, 1, 1, 36215, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
6, 1, 0, 36212, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1162)  ('type_1'  'type_1')  ('type_1'  1530)  (2969  1162)  (1530  2969)]
557, 3, 3, 35982, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2044)  ('type_1'  'type_1')  ('type_1'  2000)  ('type_1'  1494)  (1494  1807)  (1494  2671)  (1807  2044)  (1807  2489)  (2000  1494)  (2000  2671)  (2671  2489)  (2489  2044)]
126, 1, 1, 35849, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2518)  ('type_1'  'type_1')  ('type_1'  1099)  ('type_1'  1351)  (1063  2518)  (1633  1063)  (1633  2518)  (1665  1063)  (1665  1633)  (1099  1351)  (1099  2839)  (1351  1665)  (1351  2839)  (2839  1633)  (2839  1665)]
94, 4, 4, 35441, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
6, 1, 0, 35438, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1162)  ('type_1'  'type_1')  ('type_1'  1530)  (2969  1162)  (1530  2969)]
62, 6, 6, 34982, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  1966)  (1206  1884)  (1206  2092)  (1884  2092)  (1966  1206)  (1966  2517)  (2517  1206)  (2517  1884)]
2, 3, 0, 34991, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1831)  ('type_1'  'type_1')  ('type_1'  2581)  (2581  1831)]
71, 3, 3, 34849, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1884)  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  2517)  (1206  1884)  (1206  2092)  (1884  2092)  (2517  1206)  (2517  1884)]
94, 1, 1, 34756, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
444, 1, 0, 34726, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1489)  ('type_1'  'type_1')  ('type_1'  2025)  (751  1489)  (2025  751)  (2025  1234)  (1234  1489)]
71, 2, 2, 34608, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1884)  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  2517)  (1206  1884)  (1206  2092)  (1884  2092)  (2517  1206)  (2517  1884)]
94, 1, 1, 34515, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
62, 3, 3, 34293, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2092)  ('type_1'  'type_1')  ('type_1'  1966)  (1206  1884)  (1206  2092)  (1884  2092)  (1966  1206)  (1966  2517)  (2517  1206)  (2517  1884)]
2, 3, 0, 34302, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1831)  ('type_1'  'type_1')  ('type_1'  2581)  (2581  1831)]
324, 2, 1, 34274, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1052)  ('type_1'  'type_1')  ('type_1'  2938)  (2287  448)  (2287  1052)  (2938  448)  (2938  2287)]
94, 1, 1, 34181, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2775)  ('type_1'  'type_1')  ('type_1'  2221)  (698  749)  (698  2461)  (749  2775)  (2103  698)  (2103  2461)  (2221  698)  (2221  2103)  (2461  749)  (2461  2775)]
324, 1, 1, 34154, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1052)  ('type_1'  'type_1')  ('type_1'  2938)  (2287  448)  (2287  1052)  (2938  448)  (2938  2287)]
