,name,orig_n,orig_m,model,sel,trial_id,gen_id,gen_n,gen_m,deltacon0,lambda_dist,degree_cvm,pagerank_cvm,pgd_pearson,pgd_spearman,node_diff,edge_diff,num_components,giant_frac,num_clusters,modularity
3285,tree,2955,2954,BTER,fast,15,6,2955,2947,19249.869,0.089,0.156,0.112,inf,inf,0.0,7.0,407,0.7120135363790187,441,0.8591018524414408
3286,tree,2955,2954,BTER,fast,15,7,2955,2944,19397.808,0.102,0.156,0.113,inf,inf,0.0,10.0,413,0.7099830795262267,445,0.8601519002355527
3287,tree,2955,2954,BTER,fast,15,8,2955,2943,19118.159,0.089,0.156,0.113,inf,inf,0.0,11.0,411,0.7018612521150592,443,0.8610350539512304
3288,tree,2955,2954,BTER,fast,15,9,2955,2943,18742.123,0.085,0.156,0.112,inf,inf,0.0,11.0,394,0.7153976311336717,426,0.8633623741795254
3289,tree,2955,2954,BTER,fast,15,10,2955,2942,18911.772,0.098,0.156,0.113,inf,inf,0.0,12.0,410,0.7093062605752961,442,0.8617744441481618
3290,tree,2955,2954,BTER,fast,15,11,2955,2940,18982.09,0.095,0.156,0.113,inf,inf,0.0,14.0,414,0.698477157360406,444,0.861040827895758
3291,tree,2955,2954,BTER,fast,15,12,2955,2939,18661.56,0.081,0.156,0.112,inf,inf,0.0,15.0,397,0.7211505922165821,430,0.8665506792821891
3292,tree,2955,2954,BTER,fast,15,13,2955,2938,18645.554,0.077,0.178,0.113,inf,inf,0.0,16.0,397,0.7059221658206429,428,0.8642156299395554
3293,tree,2955,2954,BTER,fast,15,14,2955,2937,18678.356,0.092,0.178,0.113,inf,inf,0.0,17.0,400,0.7021996615905245,430,0.8673982018715841
3294,tree,2955,2954,BTER,fast,15,15,2955,2935,18894.565,0.095,0.178,0.113,inf,inf,0.0,19.0,420,0.6934010152284263,452,0.860174827102844
3295,tree,2955,2954,BTER,fast,15,16,2955,2932,18571.239,0.085,0.178,0.111,inf,inf,0.0,22.0,394,0.7187817258883249,428,0.8678287546366982
3296,tree,2955,2954,BTER,fast,15,17,2955,2931,18790.287,0.085,0.178,0.113,inf,inf,0.0,23.0,411,0.7059221658206429,444,0.8599408131596192
3297,tree,2955,2954,BTER,fast,15,18,2955,2930,18777.243,0.087,0.178,0.112,inf,inf,0.0,24.0,406,0.7140439932318104,440,0.8627057973884147
3298,tree,2955,2954,BTER,fast,15,19,2955,2930,18905.2,0.08,0.178,0.111,inf,inf,0.0,24.0,405,0.7076142131979696,437,0.8627537886288487
3299,tree,2955,2954,BTER,fast,15,20,2955,2928,18913.522,0.09,0.15,0.113,inf,inf,0.0,26.0,393,0.7086294416243655,425,0.8666962589394909
3300,tree,2955,2954,BTER,fast,16,1,2955,2953,18899.871,0.056,0.144,0.112,inf,inf,0.0,1.0,344,0.749238578680203,377,0.8692785918318896
3301,tree,2955,2954,BTER,fast,16,2,2955,2950,19100.6,0.068,0.144,0.112,inf,inf,0.0,4.0,368,0.7346869712351946,402,0.8638942257971707
3302,tree,2955,2954,BTER,fast,16,3,2955,2946,18842.985,0.068,0.128,0.114,inf,inf,0.0,8.0,363,0.7377326565143824,396,0.8649664889025491
3303,tree,2955,2954,BTER,fast,16,4,2955,2945,19278.048,0.083,0.117,0.112,inf,inf,0.0,9.0,397,0.7177664974619289,430,0.8603068710167605
3304,tree,2955,2954,BTER,fast,16,5,2955,2944,19234.148,0.099,0.128,0.113,inf,inf,0.0,10.0,391,0.710321489001692,425,0.861505057726101
3305,tree,2955,2954,BTER,fast,16,6,2955,2942,18912.987,0.093,0.128,0.113,inf,inf,0.0,12.0,389,0.7177664974619289,423,0.866111985584894
3306,tree,2955,2954,BTER,fast,16,7,2955,2940,18987.12,0.079,0.15,0.112,inf,inf,0.0,14.0,405,0.7028764805414551,438,0.8669134966911688
3307,tree,2955,2954,BTER,fast,16,8,2955,2939,19025.188,0.104,0.15,0.113,inf,inf,0.0,15.0,418,0.6903553299492385,449,0.8641598287326051
3308,tree,2955,2954,BTER,fast,16,9,2955,2937,18865.517,0.105,0.15,0.112,inf,inf,0.0,17.0,396,0.7055837563451777,430,0.8719011162687945
3309,tree,2955,2954,BTER,fast,16,10,2955,2935,19016.064,0.09,0.15,0.113,inf,inf,0.0,19.0,418,0.694077834179357,448,0.8613713363651394
3310,tree,2955,2954,BTER,fast,16,11,2955,2934,18872.031,0.097,0.15,0.113,inf,inf,0.0,20.0,415,0.6927241962774958,447,0.867201646864984
3311,tree,2955,2954,BTER,fast,16,12,2955,2933,18937.328,0.079,0.15,0.112,inf,inf,0.0,21.0,431,0.6873096446700507,461,0.8683132870033495
3312,tree,2955,2954,BTER,fast,16,13,2955,2932,19043.149,0.093,0.15,0.113,inf,inf,0.0,22.0,440,0.677834179357022,470,0.8657320013065533
3313,tree,2955,2954,BTER,fast,16,14,2955,2930,18513.109,0.089,0.15,0.113,inf,inf,0.0,24.0,410,0.7015228426395939,444,0.8727946161282956
3314,tree,2955,2954,BTER,fast,16,15,2955,2927,18524.906,0.093,0.15,0.111,inf,inf,0.0,27.0,420,0.6991539763113367,450,0.8744376456185958
3315,tree,2955,2954,BTER,fast,16,16,2955,2925,18134.967,0.084,0.15,0.112,inf,inf,0.0,29.0,422,0.6954314720812182,452,0.8756559573379987
3316,tree,2955,2954,BTER,fast,16,17,2955,2923,17805.352,0.089,0.15,0.114,inf,inf,0.0,31.0,425,0.6862944162436548,456,0.8807131941288667
3317,tree,2955,2954,BTER,fast,16,18,2955,2920,18337.05,0.089,0.15,0.113,inf,inf,0.0,34.0,458,0.6758037225042302,491,0.8738109284105955
3318,tree,2955,2954,BTER,fast,16,19,2955,2917,17605.202,0.06,0.15,0.113,inf,inf,0.0,37.0,462,0.6534686971235194,491,0.8820474094796816
3319,tree,2955,2954,BTER,fast,16,20,2955,2915,17591.987,0.093,0.15,0.114,inf,inf,0.0,39.0,452,0.6700507614213198,485,0.8893490521905804
3320,tree,2955,2954,BTER,fast,17,1,2955,2954,18924.718,0.051,0.0,0.115,inf,inf,0.0,0.0,355,0.7387478849407784,388,0.8640379637401031
3321,tree,2955,2954,BTER,fast,17,2,2955,2951,18742.111,0.035,0.156,0.114,inf,inf,0.0,3.0,351,0.7404399323181049,385,0.8653956105144706
3322,tree,2955,2954,BTER,fast,17,3,2955,2949,18675.657,0.055,0.156,0.115,inf,inf,0.0,5.0,347,0.7465313028764805,379,0.8695588655844099
3323,tree,2955,2954,BTER,fast,17,4,2955,2946,19149.792,0.08,0.156,0.111,inf,inf,0.0,8.0,370,0.732994923857868,402,0.8674388598760671
3324,tree,2955,2954,BTER,fast,17,5,2955,2945,19355.109,0.097,0.156,0.114,inf,inf,0.0,9.0,389,0.7086294416243655,420,0.8593961737686824
3325,tree,2955,2954,BTER,fast,17,6,2955,2942,19019.695,0.084,0.178,0.113,inf,inf,0.0,12.0,366,0.7309644670050761,399,0.865278687297266
3326,tree,2955,2954,BTER,fast,17,7,2955,2940,19043.538,0.079,0.178,0.113,inf,inf,0.0,14.0,394,0.7153976311336717,428,0.8611016821694416
3327,tree,2955,2954,BTER,fast,17,8,2955,2939,19100.06,0.082,0.178,0.113,inf,inf,0.0,15.0,377,0.727580372250423,411,0.8626350631144513
3328,tree,2955,2954,BTER,fast,17,9,2955,2937,18807.602,0.08,0.178,0.112,inf,inf,0.0,17.0,387,0.7187817258883249,419,0.8636451742407167
3329,tree,2955,2954,BTER,fast,17,10,2955,2933,18932.669,0.073,0.178,0.113,inf,inf,0.0,21.0,402,0.7015228426395939,434,0.86393623984874
3330,tree,2955,2954,BTER,fast,17,11,2955,2932,18852.955,0.079,0.178,0.113,inf,inf,0.0,22.0,403,0.7015228426395939,434,0.8636235573406427
3331,tree,2955,2954,BTER,fast,17,12,2955,2930,18604.342,0.068,0.178,0.112,inf,inf,0.0,24.0,389,0.7228426395939086,422,0.8673190718587062
3332,tree,2955,2954,BTER,fast,17,13,2955,2928,18741.363,0.091,0.178,0.112,inf,inf,0.0,26.0,402,0.704906937394247,433,0.8685848221617425
3333,tree,2955,2954,BTER,fast,17,14,2955,2925,18760.487,0.098,0.2,0.114,inf,inf,0.0,29.0,404,0.7069373942470389,437,0.8665223756300583
3334,tree,2955,2954,BTER,fast,17,15,2955,2921,18409.854,0.076,0.178,0.113,inf,inf,0.0,33.0,392,0.7187817258883249,426,0.8677195709778965
3335,tree,2955,2954,BTER,fast,17,16,2955,2920,18586.73,0.071,0.178,0.112,inf,inf,0.0,34.0,408,0.7035532994923858,438,0.8655949756051897
3336,tree,2955,2954,BTER,fast,17,17,2955,2917,18299.96,0.064,0.178,0.113,inf,inf,0.0,37.0,385,0.7238578680203046,417,0.8676914224642174
3337,tree,2955,2954,BTER,fast,17,18,2955,2917,18823.006,0.093,0.178,0.112,inf,inf,0.0,37.0,400,0.7089678510998308,433,0.8644471093699934
3338,tree,2955,2954,BTER,fast,17,19,2955,2915,18534.214,0.087,0.2,0.113,inf,inf,0.0,39.0,396,0.7187817258883249,431,0.8704024549191162
3339,tree,2955,2954,BTER,fast,17,20,2955,2915,18517.993,0.075,0.2,0.111,inf,inf,0.0,39.0,395,0.7089678510998308,429,0.8678670977878175
3340,tree,2955,2954,BTER,fast,18,1,2955,2951,19013.162,0.066,0.094,0.113,inf,inf,0.0,3.0,367,0.7319796954314721,398,0.8636119305943548
3341,tree,2955,2954,BTER,fast,18,2,2955,2950,19035.542,0.086,0.128,0.113,inf,inf,0.0,4.0,365,0.7367174280879865,397,0.8651333524849041
3342,tree,2955,2954,BTER,fast,18,3,2955,2950,19050.66,0.075,0.128,0.114,inf,inf,0.0,4.0,374,0.7367174280879865,406,0.8606452168916832
3343,tree,2955,2954,BTER,fast,18,4,2955,2947,18650.05,0.052,0.167,0.114,inf,inf,0.0,7.0,356,0.7441624365482233,391,0.8661496758305317
3344,tree,2955,2954,BTER,fast,18,5,2955,2943,19305.952,0.09,0.167,0.111,inf,inf,0.0,11.0,388,0.7208121827411168,422,0.8603873413638192
3345,tree,2955,2954,BTER,fast,18,6,2955,2942,18879.254,0.057,0.167,0.114,inf,inf,0.0,12.0,373,0.7333333333333333,407,0.8637275104778978
3346,tree,2955,2954,BTER,fast,18,7,2955,2940,19020.738,0.089,0.15,0.114,inf,inf,0.0,14.0,379,0.716751269035533,413,0.8652396570873022
3347,tree,2955,2954,BTER,fast,18,8,2955,2939,19117.917,0.092,0.178,0.113,inf,inf,0.0,15.0,395,0.7201353637901862,428,0.8624200179653899
3348,tree,2955,2954,BTER,fast,18,9,2955,2938,18944.956,0.089,0.15,0.114,inf,inf,0.0,16.0,380,0.7181049069373943,415,0.867012946480494
3349,tree,2955,2954,BTER,fast,18,10,2955,2936,18952.122,0.102,0.178,0.113,inf,inf,0.0,18.0,396,0.7130287648054145,428,0.8657627478858582
3350,tree,2955,2954,BTER,fast,18,11,2955,2934,18759.812,0.088,0.178,0.114,inf,inf,0.0,20.0,390,0.716751269035533,423,0.8677816646988189
3351,tree,2955,2954,BTER,fast,18,12,2955,2932,18897.424,0.091,0.178,0.112,inf,inf,0.0,22.0,420,0.6930626057529611,453,0.8608441523090864
3352,tree,2955,2954,BTER,fast,18,13,2955,2929,19008.229,0.098,0.15,0.112,inf,inf,0.0,25.0,409,0.7045685279187818,443,0.8630449487302846
3353,tree,2955,2954,BTER,fast,18,14,2955,2927,19109.649,0.104,0.15,0.111,inf,inf,0.0,27.0,425,0.6978003384094754,458,0.8602043880887399
3354,tree,2955,2954,BTER,fast,18,15,2955,2927,18455.296,0.089,0.15,0.112,inf,inf,0.0,27.0,419,0.7018612521150592,451,0.8705848112054433
3355,tree,2955,2954,BTER,fast,18,16,2955,2925,18815.676,0.099,0.15,0.112,inf,inf,0.0,29.0,434,0.6944162436548224,464,0.8686153261742897
3356,tree,2955,2954,BTER,fast,18,17,2955,2925,18966.205,0.101,0.15,0.111,inf,inf,0.0,29.0,430,0.6978003384094754,463,0.8609906932573492
3357,tree,2955,2954,BTER,fast,18,18,2955,2924,18649.166,0.096,0.15,0.111,inf,inf,0.0,30.0,410,0.7008460236886633,441,0.8663977863279317
3358,tree,2955,2954,BTER,fast,18,19,2955,2923,18598.29,0.076,0.15,0.114,inf,inf,0.0,31.0,408,0.7055837563451777,440,0.8686021384307205
3359,tree,2955,2954,BTER,fast,18,20,2955,2920,18832.89,0.104,0.15,0.113,inf,inf,0.0,34.0,414,0.7025380710659899,446,0.8659379691311797
3360,tree,2955,2954,BTER,fast,19,1,2955,2951,18622.554,0.032,0.062,0.113,inf,inf,0.0,3.0,348,0.7424703891708968,380,0.8668481733902489
3361,tree,2955,2954,BTER,fast,19,2,2955,2946,18526.064,0.042,0.128,0.113,inf,inf,0.0,8.0,349,0.7499153976311337,384,0.8692010615150727
3362,tree,2955,2954,BTER,fast,19,3,2955,2945,18742.494,0.069,0.128,0.114,inf,inf,0.0,9.0,361,0.7390862944162436,395,0.868450627088026
3363,tree,2955,2954,BTER,fast,19,4,2955,2941,18696.557,0.061,0.128,0.114,inf,inf,0.0,13.0,370,0.732994923857868,403,0.8665572535508107
3364,tree,2955,2954,BTER,fast,19,5,2955,2939,18393.129,0.046,0.128,0.114,inf,inf,0.0,15.0,351,0.7431472081218274,385,0.8707539291903535
3365,tree,2955,2954,BTER,fast,19,6,2955,2938,18807.682,0.064,0.128,0.115,inf,inf,0.0,16.0,371,0.7255499153976311,401,0.8671722403694935
3366,tree,2955,2954,BTER,fast,19,7,2955,2937,18902.817,0.07,0.15,0.113,inf,inf,0.0,17.0,379,0.7157360406091371,412,0.8653566921003335
3367,tree,2955,2954,BTER,fast,19,8,2955,2937,19350.142,0.083,0.15,0.112,inf,inf,0.0,17.0,404,0.704906937394247,435,0.8589200819061631
3368,tree,2955,2954,BTER,fast,19,9,2955,2936,18921.277,0.064,0.15,0.112,inf,inf,0.0,18.0,398,0.7116751269035533,429,0.8615096049974266
3369,tree,2955,2954,BTER,fast,19,10,2955,2933,18641.134,0.078,0.15,0.111,inf,inf,0.0,21.0,383,0.7296108291032148,416,0.8662222061545376
3370,tree,2955,2954,BTER,fast,19,11,2955,2932,18476.924,0.072,0.15,0.112,inf,inf,0.0,22.0,368,0.7373942470389171,402,0.8694057690553819
3371,tree,2955,2954,BTER,fast,19,12,2955,2931,19037.865,0.079,0.15,0.112,inf,inf,0.0,23.0,393,0.7109983079526226,427,0.8638564732507339
3372,tree,2955,2954,BTER,fast,19,13,2955,2929,18617.651,0.073,0.15,0.113,inf,inf,0.0,25.0,381,0.7194585448392555,414,0.8672034554911215
3373,tree,2955,2954,BTER,fast,19,14,2955,2928,19008.406,0.087,0.15,0.113,inf,inf,0.0,26.0,398,0.7174280879864636,431,0.8630178122853657
3374,tree,2955,2954,BTER,fast,19,15,2955,2926,18733.156,0.078,0.15,0.112,inf,inf,0.0,28.0,404,0.7096446700507614,436,0.8624340592673236
3375,tree,2955,2954,BTER,fast,19,16,2955,2924,18899.81,0.077,0.15,0.113,inf,inf,0.0,30.0,405,0.7065989847715736,437,0.8598082569648234
3376,tree,2955,2954,BTER,fast,19,17,2955,2920,18323.775,0.075,0.15,0.113,inf,inf,0.0,34.0,390,0.7143824027072758,425,0.868082719553397
3377,tree,2955,2954,BTER,fast,19,18,2955,2917,18466.392,0.058,0.15,0.113,inf,inf,0.0,37.0,397,0.7093062605752961,430,0.8651746426590046
3378,tree,2955,2954,BTER,fast,19,19,2955,2913,18240.937,0.059,0.15,0.114,inf,inf,0.0,41.0,384,0.7147208121827411,419,0.869215723777641
3379,tree,2955,2954,BTER,fast,19,20,2955,2912,18864.154,0.076,0.15,0.113,inf,inf,0.0,42.0,416,0.6974619289340102,449,0.8643831110939159
3380,tree,2955,2954,BTER,fast,20,1,2955,2952,18740.418,0.054,0.156,0.113,inf,inf,0.0,2.0,346,0.7485617597292724,379,0.8677448594862043
3381,tree,2955,2954,BTER,fast,20,2,2955,2952,19001.386,0.074,0.156,0.114,inf,inf,0.0,2.0,366,0.7353637901861252,398,0.863536778152343
3382,tree,2955,2954,BTER,fast,20,3,2955,2950,19009.897,0.085,0.128,0.113,inf,inf,0.0,4.0,355,0.7373942470389171,388,0.8667120942257834
3383,tree,2955,2954,BTER,fast,20,4,2955,2948,18450.001,0.046,0.128,0.112,inf,inf,0.0,6.0,315,0.7763113367174281,352,0.875467050770591
3384,tree,2955,2954,BTER,fast,20,5,2955,2943,18814.54,0.071,0.128,0.115,inf,inf,0.0,11.0,362,0.7346869712351946,397,0.8638467154102183
3385,tree,2955,2954,BTER,fast,20,6,2955,2941,18750.655,0.064,0.15,0.113,inf,inf,0.0,13.0,373,0.7258883248730964,405,0.8655709515981269
3386,tree,2955,2954,BTER,fast,20,7,2955,2938,18947.132,0.084,0.15,0.113,inf,inf,0.0,16.0,392,0.7174280879864636,424,0.8622407332662603
3387,tree,2955,2954,BTER,fast,20,8,2955,2938,19047.152,0.098,0.15,0.111,inf,inf,0.0,16.0,381,0.723181049069374,415,0.8644751341659986
3388,tree,2955,2954,BTER,fast,20,9,2955,2935,18954.682,0.089,0.15,0.114,inf,inf,0.0,19.0,376,0.7316412859560067,409,0.8647064593738844
3389,tree,2955,2954,BTER,fast,20,10,2955,2935,18907.822,0.078,0.15,0.111,inf,inf,0.0,19.0,382,0.7137055837563452,416,0.8654502291268216
3390,tree,2955,2954,BTER,fast,20,11,2955,2930,18838.335,0.077,0.178,0.113,inf,inf,0.0,24.0,408,0.7120135363790187,441,0.858722116739834
3391,tree,2955,2954,BTER,fast,20,12,2955,2929,18683.601,0.071,0.178,0.113,inf,inf,0.0,25.0,393,0.7285956006768189,425,0.8654295975505903
3392,tree,2955,2954,BTER,fast,20,13,2955,2929,18399.174,0.053,0.178,0.113,inf,inf,0.0,25.0,384,0.723181049069374,418,0.8660217966087363
3393,tree,2955,2954,BTER,fast,20,14,2955,2927,18494.7,0.081,0.15,0.113,inf,inf,0.0,27.0,393,0.7069373942470389,426,0.8694287332726365
3394,tree,2955,2954,BTER,fast,20,15,2955,2925,18704.478,0.072,0.15,0.113,inf,inf,0.0,29.0,418,0.710321489001692,451,0.8594724523339808
3395,tree,2955,2954,BTER,fast,20,16,2955,2925,18392.726,0.065,0.15,0.113,inf,inf,0.0,29.0,391,0.7282571912013537,426,0.8677437358462908
3396,tree,2955,2954,BTER,fast,20,17,2955,2923,18325.147,0.063,0.15,0.113,inf,inf,0.0,31.0,395,0.7150592216582065,429,0.8701626616981767
3397,tree,2955,2954,BTER,fast,20,18,2955,2922,18994.134,0.085,0.178,0.113,inf,inf,0.0,32.0,422,0.6978003384094754,456,0.8606078366059465
3398,tree,2955,2954,BTER,fast,20,19,2955,2922,18600.473,0.075,0.178,0.113,inf,inf,0.0,32.0,404,0.7106598984771574,436,0.8672151738024417
3399,tree,2955,2954,BTER,fast,20,20,2955,2920,18747.773,0.082,0.178,0.113,inf,inf,0.0,34.0,402,0.7065989847715736,434,0.8642561338900465
3400,tree,2955,2954,BTER,fast,21,1,2955,2951,18790.986,0.041,0.117,0.113,inf,inf,0.0,3.0,342,0.7461928934010152,379,0.8681079339364169
3401,tree,2955,2954,BTER,fast,21,2,2955,2949,18864.572,0.062,0.156,0.114,inf,inf,0.0,5.0,359,0.7360406091370558,394,0.8660824499135076
3402,tree,2955,2954,BTER,fast,21,3,2955,2949,19352.463,0.093,0.156,0.113,inf,inf,0.0,5.0,386,0.7225042301184433,418,0.8575559002879715
3403,tree,2955,2954,BTER,fast,21,4,2955,2948,19365.765,0.099,0.178,0.114,inf,inf,0.0,6.0,387,0.6988155668358714,419,0.8636466044638281
3404,tree,2955,2954,BTER,fast,21,5,2955,2947,18802.67,0.078,0.178,0.113,inf,inf,0.0,7.0,368,0.7316412859560067,402,0.8652837385370348
3405,tree,2955,2954,BTER,fast,21,6,2955,2945,18994.406,0.084,0.178,0.112,inf,inf,0.0,9.0,378,0.7184433164128595,409,0.8644520222183291
3406,tree,2955,2954,BTER,fast,21,7,2955,2945,19107.266,0.107,0.178,0.113,inf,inf,0.0,9.0,371,0.7214890016920473,405,0.8629500087916412
3407,tree,2955,2954,BTER,fast,21,8,2955,2941,18862.931,0.084,0.178,0.113,inf,inf,0.0,13.0,374,0.7258883248730964,407,0.8671208711828972
3408,tree,2955,2954,BTER,fast,21,9,2955,2940,19017.197,0.081,0.178,0.113,inf,inf,0.0,14.0,391,0.7245346869712352,422,0.8614410083761146
3409,tree,2955,2954,BTER,fast,21,10,2955,2940,18919.744,0.081,0.178,0.112,inf,inf,0.0,14.0,380,0.723181049069374,416,0.8631309870886897
3410,tree,2955,2954,BTER,fast,21,11,2955,2940,18623.346,0.06,0.178,0.112,inf,inf,0.0,14.0,361,0.7350253807106599,394,0.8681383335646957
3411,tree,2955,2954,BTER,fast,21,12,2955,2938,18314.013,0.045,0.178,0.114,inf,inf,0.0,16.0,362,0.7306260575296109,396,0.8658244402934034
3412,tree,2955,2954,BTER,fast,21,13,2955,2936,18763.052,0.072,0.15,0.114,inf,inf,0.0,18.0,385,0.7309644670050761,420,0.86538026954687
3413,tree,2955,2954,BTER,fast,21,14,2955,2933,18939.255,0.092,0.15,0.111,inf,inf,0.0,21.0,401,0.7116751269035533,434,0.8625600683709272
3414,tree,2955,2954,BTER,fast,21,15,2955,2933,18797.944,0.073,0.15,0.112,inf,inf,0.0,21.0,379,0.727580372250423,413,0.8637859926354037
3415,tree,2955,2954,BTER,fast,21,16,2955,2933,18900.509,0.085,0.15,0.112,inf,inf,0.0,21.0,402,0.7008460236886633,432,0.8615367017615658
3416,tree,2955,2954,BTER,fast,21,17,2955,2931,18430.508,0.076,0.15,0.113,inf,inf,0.0,23.0,374,0.727580372250423,405,0.8702712716603277
3417,tree,2955,2954,BTER,fast,21,18,2955,2928,18614.445,0.072,0.15,0.114,inf,inf,0.0,26.0,406,0.7187817258883249,439,0.8633483779188573
3418,tree,2955,2954,BTER,fast,21,19,2955,2926,18766.823,0.079,0.15,0.112,inf,inf,0.0,28.0,392,0.7130287648054145,425,0.8661160178454945
3419,tree,2955,2954,BTER,fast,21,20,2955,2922,18576.377,0.085,0.15,0.111,inf,inf,0.0,32.0,394,0.7076142131979696,425,0.8688763193240848
3420,tree,2955,2954,BTER,fast,22,1,2955,2949,18703.28,0.046,0.125,0.114,inf,inf,0.0,5.0,348,0.7421319796954314,384,0.8679706588815848
3421,tree,2955,2954,BTER,fast,22,2,2955,2948,18554.423,0.043,0.125,0.115,inf,inf,0.0,6.0,344,0.7387478849407784,378,0.8658731789737852
3422,tree,2955,2954,BTER,fast,22,3,2955,2946,19480.185,0.091,0.15,0.113,inf,inf,0.0,8.0,381,0.7252115059221658,414,0.8599368861272723
3423,tree,2955,2954,BTER,fast,22,4,2955,2944,18745.196,0.061,0.15,0.112,inf,inf,0.0,10.0,355,0.727580372250423,389,0.8683876080864517
3424,tree,2955,2954,BTER,fast,22,5,2955,2942,18974.685,0.084,0.15,0.113,inf,inf,0.0,12.0,361,0.738409475465313,395,0.8684846183245456
3425,tree,2955,2954,BTER,fast,22,6,2955,2940,18918.218,0.098,0.15,0.113,inf,inf,0.0,14.0,383,0.7140439932318104,417,0.8656633809986345
3426,tree,2955,2954,BTER,fast,22,7,2955,2940,19046.916,0.083,0.15,0.113,inf,inf,0.0,14.0,381,0.7245346869712352,411,0.8621499143875004
3427,tree,2955,2954,BTER,fast,22,8,2955,2933,18895.495,0.087,0.178,0.112,inf,inf,0.0,21.0,387,0.7208121827411168,418,0.8669188649936248
3428,tree,2955,2954,BTER,fast,22,9,2955,2932,18893.192,0.09,0.15,0.113,inf,inf,0.0,22.0,394,0.7147208121827411,424,0.8635452707946689
3429,tree,2955,2954,BTER,fast,22,10,2955,2929,18783.673,0.074,0.15,0.112,inf,inf,0.0,25.0,388,0.7157360406091371,421,0.8693390671521454
3430,tree,2955,2954,BTER,fast,22,11,2955,2924,18661.643,0.078,0.15,0.113,inf,inf,0.0,30.0,404,0.7109983079526226,437,0.8661200597535749
3431,tree,2955,2954,BTER,fast,22,12,2955,2922,18581.43,0.082,0.15,0.113,inf,inf,0.0,32.0,383,0.7201353637901862,416,0.8700464296204928
3432,tree,2955,2954,BTER,fast,22,13,2955,2920,18646.207,0.087,0.15,0.112,inf,inf,0.0,34.0,398,0.7072758037225042,430,0.8689745965472053
3433,tree,2955,2954,BTER,fast,22,14,2955,2914,18876.54,0.09,0.15,0.112,inf,inf,0.0,40.0,408,0.698477157360406,441,0.8621895033513978
3434,tree,2955,2954,BTER,fast,22,15,2955,2912,18761.874,0.089,0.15,0.113,inf,inf,0.0,42.0,402,0.7120135363790187,437,0.8648156123581039
3435,tree,2955,2954,BTER,fast,22,16,2955,2908,18304.822,0.073,0.15,0.113,inf,inf,0.0,46.0,394,0.7133671742808798,427,0.8713164864179747
3436,tree,2955,2954,BTER,fast,22,17,2955,2906,18280.679,0.076,0.15,0.114,inf,inf,0.0,48.0,396,0.7109983079526226,430,0.8713886214012939
3437,tree,2955,2954,BTER,fast,22,18,2955,2904,18624.645,0.084,0.15,0.114,inf,inf,0.0,50.0,421,0.6906937394247039,450,0.8657734487057049
3438,tree,2955,2954,BTER,fast,22,19,2955,2903,18438.952,0.086,0.15,0.114,inf,inf,0.0,51.0,407,0.7032148900169205,439,0.8704535403467161
3439,tree,2955,2954,BTER,fast,22,20,2955,2901,18509.848,0.086,0.15,0.112,inf,inf,0.0,53.0,409,0.6991539763113367,443,0.8665573841396735
3440,tree,2955,2954,BTER,fast,23,1,2955,2954,18954.773,0.043,0.0,0.115,inf,inf,0.0,0.0,362,0.7397631133671743,396,0.8626596300117857
3441,tree,2955,2954,BTER,fast,23,2,2955,2952,19153.094,0.068,0.117,0.112,inf,inf,0.0,2.0,366,0.7404399323181049,398,0.8614383891128972
3442,tree,2955,2954,BTER,fast,23,3,2955,2948,18991.67,0.067,0.128,0.115,inf,inf,0.0,6.0,360,0.7431472081218274,396,0.8631903698480828
3443,tree,2955,2954,BTER,fast,23,4,2955,2945,18357.782,0.044,0.128,0.113,inf,inf,0.0,9.0,338,0.7536379018612521,373,0.8706797224728527
3444,tree,2955,2954,BTER,fast,23,5,2955,2942,18829.636,0.051,0.128,0.114,inf,inf,0.0,12.0,369,0.7316412859560067,402,0.8638476094130777
3445,tree,2955,2954,BTER,fast,23,6,2955,2938,18781.533,0.076,0.128,0.114,inf,inf,0.0,16.0,370,0.7269035532994924,401,0.8670855265688271
3446,tree,2955,2954,BTER,fast,23,7,2955,2937,18996.641,0.08,0.128,0.113,inf,inf,0.0,17.0,389,0.7137055837563452,423,0.8625866264995875
3447,tree,2955,2954,BTER,fast,23,8,2955,2936,18729.342,0.073,0.128,0.114,inf,inf,0.0,18.0,379,0.7282571912013537,412,0.8685015224888332
3448,tree,2955,2954,BTER,fast,23,9,2955,2933,18838.812,0.065,0.128,0.114,inf,inf,0.0,21.0,380,0.7130287648054145,415,0.8644044764253851
3449,tree,2955,2954,BTER,fast,23,10,2955,2929,18572.033,0.063,0.128,0.113,inf,inf,0.0,25.0,349,0.7489001692047378,383,0.8721880452605375
3450,tree,2955,2954,BTER,fast,23,11,2955,2929,18626.101,0.066,0.128,0.113,inf,inf,0.0,25.0,364,0.7279187817258883,397,0.8680642160353355
3451,tree,2955,2954,BTER,fast,23,12,2955,2927,18681.563,0.066,0.128,0.111,inf,inf,0.0,27.0,374,0.7292724196277496,408,0.8676743942014984
3452,tree,2955,2954,BTER,fast,23,13,2955,2927,18399.03,0.067,0.128,0.114,inf,inf,0.0,27.0,360,0.7326565143824028,393,0.871159260955186
3453,tree,2955,2954,BTER,fast,23,14,2955,2926,18866.505,0.076,0.128,0.113,inf,inf,0.0,28.0,381,0.7123519458544839,414,0.8654007206233815
