rule_id, collapses, edges_approx, total_cost, rule_details
153, 1, 0, 27809, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  667)  ('type_1'  'type_1')  ('type_1'  1528)  (1319  667)  (1319  1528)]
55, 7, 3, 27841, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2084)  ('type_1'  'type_1')  ('type_1'  2825)  (2084  2825)]
0, 6, 0, 27847, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1352)  ('type_1'  'type_1')  ('type_1'  2548)  (2548  1352)]
146, 9, 8, 27748, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2336)  ('type_1'  'type_1')  ('type_1'  2974)  (2463  2336)  (2974  2336)]
0, 2, 0, 27758, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1352)  ('type_1'  'type_1')  ('type_1'  2548)  (2548  1352)]
136, 1, 1, 27758, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2950)  ('type_1'  'type_1')  ('type_1'  2336)  (2336  2620)  (2336  2950)]
297, 1, 1, 27758, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2059)  ('type_1'  'type_1')  ('type_1'  1033)  (2852  1033)  (2059  2852)]
153, 2, 1, 27743, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  667)  ('type_1'  'type_1')  ('type_1'  1528)  (1319  667)  (1319  1528)]
0, 4, 0, 27751, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1352)  ('type_1'  'type_1')  ('type_1'  2548)  (2548  1352)]
146, 1, 1, 27751, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2336)  ('type_1'  'type_1')  ('type_1'  2974)  (2463  2336)  (2974  2336)]
494, 1, 1, 27737, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2059)  ('type_1'  'type_1')  ('type_1'  882)  (882  1033)  (2852  1033)  (2059  2852)]
136, 1, 1, 27737, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2950)  ('type_1'  'type_1')  ('type_1'  2336)  (2336  2620)  (2336  2950)]
313, 1, 0, 27734, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2794)  ('type_1'  'type_1')  ('type_1'  2794)  (1989  2050)  (2794  2050)]
136, 3, 3, 27710, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2950)  ('type_1'  'type_1')  ('type_1'  2336)  (2336  2620)  (2336  2950)]
146, 2, 1, 27695, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2336)  ('type_1'  'type_1')  ('type_1'  2974)  (2463  2336)  (2974  2336)]
114104, 1, 0, 27709, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  147)  ('type_1'  'type_1')  ('type_1'  116)  (14  81)  (14  147)  (81  21)  (81  116)  (21  116)]
124560, 1, 0, 27685, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  101)  ('type_1'  'type_1')  ('type_1'  177)  ('type_1'  818)  ('type_1'  84)  ('type_1'  101)  (1  101)  (1  177)  (2  1)  (101  2)  (177  1)  (177  84)  (84  2)  (818  2)  (818  101)]
141385, 1, 0, 27687, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3)  ('type_0'  116)  ('type_0'  21)  ('type_1'  'type_1')  ('type_1'  3)  ('type_1'  116)  (3  21)  (3  116)  (21  116)  (116  3)]
Basic edge list: 42010 bits
Final compression: 27687 bits (65.90573672935015 percent)
Best compression: 27685 bits (65.9009759581052 percent) occurred with 2489 of 3000 nodes compressed (82.96666666666667 percent)

real	4807m58.094s
user	4800m7.910s
sys	2m34.423s
